"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINE.DESCRIPTION","INSPECTION.DATE","ACTION","VIOLATION.CODE","VIOLATION.DESCRIPTION","CRITICAL.FLAG","SCORE","GRADE","GRADE.DATE","RECORD.DATE","INSPECTION.TYPE","add","lon","lat","geoAddress"
40950507,"YUMMY SUSHI","MANHATTAN","30","ROCKFEELLER PLAZA",10020,"2124592100","Japanese","10/28/16","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.","Critical",11,"A","10/28/16","9/27/17","Cycle Inspection / Initial Inspection","30 ROCKFEELLER PLAZA",-73.9799726,40.7593755,"rockefeller plaza, 45 rockefeller plaza, new york, ny 10111, usa"
41557600,"MAMAGYRO","MANHATTAN","1113","LEXINGTON AVENUE",10075,"2122491255","Greek","10/20/15","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",30,"","","9/27/17","Cycle Inspection / Initial Inspection","1113 LEXINGTON AVENUE",-73.959391,40.7739157,"1113 lexington ave, new york, ny 10075, usa"
50058071,"MUNCHERY","MANHATTAN","701","1ST AVE",10017,"9176135791","American","1/30/17","Violations were cited in the following area(s).","10J","''''Wash hands sign not posted at hand wash facility.","Not Critical",7,"A","1/30/17","9/27/17","Pre-permit (Operational) / Initial Inspection","701 1ST AVE",-73.9707248,40.7479198,"701 1st avenue, new york, ny 10017, usa"
40643163,"SHADE","MANHATTAN","241","SULLIVAN STREET",10012,"2129826275","American","7/18/17","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.","Critical",13,"A","7/18/17","9/27/17","Cycle Inspection / Initial Inspection","241 SULLIVAN STREET",-73.9993408,40.7298997,"241 sullivan st, new york, ny 10012, usa"
50000305,"DUNKIN' DONUTS","MANHATTAN","800","2ND AVE",10017,"2125991100","Donuts","3/9/17","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",11,"A","3/9/17","9/27/17","Cycle Inspection / Initial Inspection","800 2ND AVE",-73.971655,40.7500617,"800 2nd ave, new york, ny 10017, usa"
50047771,"CHATHAM SEAFOOD RESTAURANT","MANHATTAN","6","CHATHAM SQ",10038,"2122338877","Chinese","8/31/17","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical",12,"A","8/31/17","9/27/17","Cycle Inspection / Initial Inspection","6 CHATHAM SQ",-73.9983249,40.7139948,"6 chatham square, new york, ny 10038, usa"
40534810,"CROWN DELI","MANHATTAN","1674","BROADWAY",10019,"2129568410","American","5/30/17","Violations were cited in the following area(s).","10H","Proper sanitization not provided for utensil ware washing operation.","Not Critical",4,"","","9/27/17","Cycle Inspection / Compliance Inspection","1674 BROADWAY",-73.982872,40.7628094,"1674 broadway, new york, ny 10019, usa"
40649472,"PIER 60","MANHATTAN","","AND WEST SIDE HIGHWAY",10011,"2123366060","American","4/27/15","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",27,"","","9/27/17","Cycle Inspection / Initial Inspection"," AND WEST SIDE HIGHWAY",-73.9915197,40.7754616,"west side hwy, new york, ny, usa"
50015423,"SAMUEL FRIEDMAN THEATRE","MANHATTAN","261","W 47TH ST",10036,"2125825472","American","2/21/17","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",13,"A","2/21/17","9/27/17","Cycle Inspection / Initial Inspection","261 W 47TH ST",-73.9867173,40.7603883,"261 w 47th st, new york, ny 10036, usa"
40577676,"SARABETH'S KITCHEN","MANHATTAN","1295","MADISON AVENUE",10128,"2124107335","American","8/15/17","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.","Critical",38,"","","9/27/17","Cycle Inspection / Initial Inspection","1295 MADISON AVENUE",-73.9556092,40.784769,"1295 madison ave, new york, ny 10128, usa"
50035537,"ZONI CAFE","MANHATTAN","41","W 33RD ST",10001,"2125645897","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1/6/17","Violations were cited in the following area(s).","04L","Evidence of mice or live mice present in facility's food and/or non-food areas.","Critical",13,"A","1/6/17","9/27/17","Cycle Inspection / Re-inspection","41 W 33RD ST",-73.9869958,40.7488071,"41 west 33rd street, new york, ny 10001, usa"
50001753,"CROWN FRIED CHICKEN","MANHATTAN","3351","BROADWAY",10031,"2122831957","Chicken","10/14/14","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",10,"A","10/14/14","9/27/17","Cycle Inspection / Re-inspection","3351 BROADWAY",-73.955151,40.820755,"3351 broadway, new york, ny 10031, usa"
40383009,"CHA CHA'S BACKYARD GARDEN BAR & CAFE","MANHATTAN","113","MULBERRY STREET",10013,"2124319755","Italian","3/29/17","Violations were cited in the following area(s).","06C","Food not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical",26,"B","3/29/17","9/27/17","Cycle Inspection / Re-inspection","113 MULBERRY STREET",-73.9984553,40.7176267,"113 mulberry st, new york, ny 10013, usa"
41385888,"AU BON PAIN","MANHATTAN","462","1 AVENUE",10016,"2124815426","American","4/15/15","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",9,"A","4/15/15","9/27/17","Cycle Inspection / Initial Inspection","462 1 AVENUE",-73.9754977,40.739217,"462 1st avenue, new york, ny 10016, usa"
40385575,"VA BENE","MANHATTAN","1589","SECOND AVENUE",10028,"2125174448","Jewish/Kosher","12/3/14","Violations were cited in the following area(s).","10B","Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.","Not Critical",23,"","","9/27/17","Cycle Inspection / Initial Inspection","1589 SECOND AVENUE",-73.953673,40.7756779,"1589 2nd ave, new york, ny 10028, usa"
41405148,"LUCE RESTAURANT & ENOTECA","MANHATTAN","2014","BROADWAY",10023,"2127241400","Italian","12/9/15","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",11,"A","12/9/15","9/27/17","Cycle Inspection / Re-inspection","2014 BROADWAY",-73.9818528,40.7758988,"2014 broadway, new york, ny 10023, usa"
41631799,"PARM","MANHATTAN","248","MULBERRY STREET",10012,"2129937189","Italian","3/1/16","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",45,"","","9/27/17","Cycle Inspection / Initial Inspection","248 MULBERRY STREET",-73.9956459,40.723027,"248 mulberry st, new york, ny 10012, usa"
41224985,"BENJAMIN STEAK HOUSE","MANHATTAN","52","EAST   41 STREET",10017,"2122979177","Steak","12/12/14","Violations were cited in the following area(s).","04M","Live roaches present in facility's food and/or non-food areas.","Critical",21,"","","9/27/17","Cycle Inspection / Initial Inspection","52 EAST   41 STREET",-73.9790474,40.7517244,"52 e 41st st, new york, ny 10017, usa"
40387418,"TAL BAGELS DELI","MANHATTAN","975979","FIRST AVENUE",10022,"2127539080","Delicatessen","7/26/16","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",10,"A","7/26/16","9/27/17","Cycle Inspection / Initial Inspection","975979 FIRST AVENUE",-73.95924,40.763368,"1st avenue, new york, ny, usa"
40750285,"CROSSROADS (MARRIOTT MARQUIS)","MANHATTAN","1535","BROADWAY",10036,"2123981900","American","8/28/14","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",7,"A","8/28/14","9/27/17","Cycle Inspection / Initial Inspection","1535 BROADWAY",-73.9862474,40.7586114,"1535 broadway, new york, ny 10036, usa"
41573267,"SIMPLY FOOD","MANHATTAN","5","WEST   51 STREET",10019,"2129776641","American","3/24/15","Violations were cited in the following area(s).","02G","Cold food item held above 41í‰Œ_ F (smoked fish and reduced oxygen packaged foods above 38 í‰Œ_F) except during necessary preparation.","Critical",10,"A","3/24/15","9/27/17","Cycle Inspection / Initial Inspection","5 WEST   51 STREET",-73.9774833,40.7596076,"5 w 51st st, new york, ny 10020, usa"
41605223,"YU SUSHI","MANHATTAN","827","WEST  181 STREET",10033,"2127818833","Japanese","9/11/17","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",25,"","","9/27/17","Cycle Inspection / Initial Inspection","827 WEST  181 STREET",-73.9395154,40.851419,"827 w 181st st, new york, ny 10033, usa"
41310209,"Souk & Sandwich","MANHATTAN","117","AVENUE OF THE AMERICAS",10013,"2127755665","American","3/17/17","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",7,"A","3/17/17","9/27/17","Cycle Inspection / Initial Inspection","117 AVENUE OF THE AMERICAS",-74.0050268,40.7238104,"117 6th ave, new york, ny 10013, usa"
41682864,"JPMC CAFETERIA","MANHATTAN","383","MADISON AVENUE",10179,"2122722391","American","10/17/14","Violations were cited in the following area(s).","10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical",4,"A","10/17/14","9/27/17","Cycle Inspection / Initial Inspection","383 MADISON AVENUE",-73.977089,40.755585,"383 madison avenue, new york, ny 10017, usa"
41721252,"SANT AMBROEUS","MANHATTAN","265","LAFAYETTE STREET",10012,"2129662770","Italian","6/7/17","Violations were cited in the following area(s).","10E","Accurate thermometer not provided in refrigerated or hot holding equipment.","Not Critical",23,"","","9/27/17","Cycle Inspection / Initial Inspection","265 LAFAYETTE STREET",-73.9964476,40.7233607,"265 lafayette st, new york, ny 10012, usa"
50002438,"IVAN RAMEN SLURP SHOP","MANHATTAN","600","11TH AVENUE",10036,"2125827942","Asian","12/7/16","Violations were cited in the following area(s).","08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.","Not Critical",11,"A","12/7/16","9/27/17","Cycle Inspection / Re-inspection","600 11TH AVENUE",-73.9967579,40.7623377,"600 11th ave, new york, ny 10036, usa"
41623743,"EL AGUILA","MANHATTAN","1634","LEXINGTON AVENUE",10029,"2124262221","Mexican","4/18/17","Violations were cited in the following area(s).","02C","Hot food item that has been cooked and refrigerated is being held for service without first being reheated to 1 65í‰Œ_ F or above within 2 hours.","Critical",30,"","","9/27/17","Cycle Inspection / Initial Inspection","1634 LEXINGTON AVENUE",-73.9477089,40.7905807,"1634 lexington ave, new york, ny 10029, usa"
41085232,"ALEXANDRA","MANHATTAN","455","HUDSON STREET",10014,"2122553838","American","3/14/13","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical",42,"C","3/14/13","9/27/17","Cycle Inspection / Re-inspection","455 HUDSON STREET",-74.006992,40.731408,"455 hudson st, new york, ny 10014, usa"
