"","Zipcode","price","bedrooms","bathrooms","addr","Restaurant","Store","Club.Bar","Transport","Art.Ent"
"2495",10019,2895,1,1,"408 W 46th St #2BJ","4","4","5","4","2"
"2496",10019,2250,1,1,"794 9th Ave #7J","4","4","5","4","2"
"2497",10019,2950,2,1,"333 W 43rd St #3AJ","4","4","5","4","2"
"2498",10019,3250,2,1,"441 W 51st St #4W","4","4","5","4","2"
"2499",10019,3200,2,1,"346 W 53rd St #2J","4","4","5","4","2"
"2500",10019,2250,1,1,"795 9th Ave #3J","4","4","5","4","2"
"2501",10019,4900,1,1,"247 W 46th St #2506","4","4","5","4","2"
"2502",10019,5495,2,1,"351 W 54th St #7A","4","4","5","4","2"
"2503",10019,5349,3,2,"260 W 54th St #47I","4","4","5","4","2"
"2504",10019,3800,1,1,"310 W 52nd St #7C","4","4","5","4","2"
"2505",10019,2300,1,8,"346 W 52nd St #4A","4","4","5","4","2"
"2506",10019,2995,1,1,"428 W 49th St #5A","4","4","5","4","2"
"2507",10019,3795,2,1,"444 W 44th St #2","4","4","5","4","2"
"2508",10019,6200,2,2,"1600 Broadway #9C","4","4","5","4","2"
"2509",10019,2795,1,1,"439 W 50th St #3RE","4","4","5","4","2"
"2510",10019,2542,1,1,"328 W 49th St #1RE","4","4","5","4","2"
"2511",10019,4995,4,1,"339 W 51st St #G3","4","4","5","4","2"
"2512",10019,3350,2,1,"749 9th Ave #305","4","4","5","4","2"
"2513",10019,3500,1,1,"401 W 45th St #PHD","4","4","5","4","2"
"2514",10019,3650,1,1,"301 W 53rd St #19H","4","4","5","4","2"
"2515",10019,2400,1,1,"753 9th Ave #4B","4","4","5","4","2"
"2516",10019,2725,1,1,"159 W 53rd St #15G","4","4","5","4","2"
"2517",10019,30000,1,2,"130 W 44th St #HOLLYWOOD","4","4","5","4","2"
"2518",10019,40000,1,2,"130 W 44th St #GARDEN","4","4","5","4","2"
"2519",10019,30000,1,2,"130 W 44th St #HERITAGE","4","4","5","4","2"
"2520",10019,1995,1,1,"829 9th Ave #1A","4","4","5","4","2"
"2521",10019,3200,1,1,"350 W 50th St #3D","4","4","5","4","2"
"2522",10019,4500,1,1,"150 W 51st St #1505","4","4","5","4","2"
"2523",10019,4500,1,1,"150 W 51st St #1505LE","4","4","5","4","2"
"2524",10019,3500,1,1,"150 W 51st St #835","4","4","5","4","2"
"2525",10019,3650,2,1,"449 W 48th St #2W","4","4","5","4","2"
"2526",10019,2300,1,1,"408 W 48th St #5RW","4","4","5","4","2"
"2527",10019,6975,2,2,"247 W 46th St #2804","4","4","5","4","2"
"2528",10019,2750,1,1,"336 W 46th St #3R","4","4","5","4","2"
"2529",10019,3400,3,1,"767 9th Ave #3N","4","4","5","4","2"
"2530",10019,3300,1,1,"344 W 47th St #3E","4","4","5","4","2"
"2531",10019,3800,2,1,"300 W 53rd St #1J","4","4","5","4","2"
"2532",10019,2495,1,1,"714 9th Ave","4","4","5","4","2"
"2533",10019,3000,1,1,"161 W 54th St #504","4","4","5","4","2"
"2534",10019,2895,1,2,"311 W 50th St #6D","4","4","5","4","2"
"2535",10019,2895,2,1,"10th Ave and W 46th St","4","4","5","4","2"
"2536",10019,3695,2,1,"365 W 52nd St #2F","4","4","5","4","2"
"2537",10019,3500,2,1,"401 W 47th St #17","4","4","5","4","2"
"2538",10019,4500,2,2,"159 W 53rd St #24B","4","4","5","4","2"
"2539",10019,3800,2,2,"698 10th Ave #PHB","4","4","5","4","2"
"2540",10019,2450,1,1,"321 W 54th St #501","4","4","5","4","2"
"2541",10019,4250,3,1,"716 10th Ave #2","4","4","5","4","2"
"2542",10019,2295,1,1,"426 W 49th St #4D","4","4","5","4","2"
"2543",10019,3950,1,1,"535 W 43rd St #NORTH14D","4","4","5","4","2"
"2544",10019,3650,2,1,"310 W 55th St #17","4","4","5","4","2"
"2545",10019,2870,1,1,"342 W 47th St #1F","4","4","5","4","2"
"2546",10019,2745,1,1,"343 W 51st St #9M","4","4","5","4","2"
"2547",10019,1850,1,1,"411 W 54th St #1C","4","4","5","4","2"
"2548",10019,2000,1,1,"140 W 46th St #3R","4","4","5","4","2"
"2549",10019,3950,1,1,"150 W 51st St #1226","4","4","5","4","2"
"2550",10019,2550,1,1,"318 W 49th St #4RW","4","4","5","4","2"
"2551",10019,3600,1,1,"505 W 47th St #5CS","4","4","5","4","2"
"2552",10019,3395,2,2,"364 W 51st St #5W","4","4","5","4","2"
"2553",10019,6500,4,1,"737 10th Ave #36E","4","4","5","4","2"
"2554",10019,1875,1,1,"423 W 45th St #5F5","4","4","5","4","2"
"2555",10019,2850,1,1,"535 W 52nd St #8H","4","4","5","4","2"
"2556",10019,2995,1,1,"888 8th Ave #1D","4","4","5","4","2"
"2557",10019,5595,2,2,"271 W 47th St #26F","4","4","5","4","2"
"2558",10019,4250,1,1,"150 W 51st St #701","4","4","5","4","2"
"2559",10019,3800,2,1,"300 W 53rd St #1JA","4","4","5","4","2"
"2560",10019,4765,3,1,"440 W 47th St #1I","4","4","5","4","2"
"2561",10019,3000,1,1,"404 W 51st St #3B","4","4","5","4","2"
"2562",10019,4500,1,1,"150 W 51st St #1921","4","4","5","4","2"
"2563",10019,4600,3,2,"344 W 52nd St #4","4","4","5","4","2"
"2564",10019,5575,2,2,"535 W 43rd St #9GS","4","4","5","4","2"
"2565",10019,4800,3,1,"749 9th Ave #406","4","4","5","4","2"
"2566",10019,1995,1,1,"306 W 47th St #3B","4","4","5","4","2"
"2567",10019,2150,1,1,"546 W 50th St #2FE","4","4","5","4","2"
"2568",10019,2500,1,1,"525 W 49th St #5C","4","4","5","4","2"
"2569",10019,2150,1,1,"328 W 44th St #62","4","4","5","4","2"
"2570",10019,6800,2,2,"247 W 46th St #1603","4","4","5","4","2"
"2571",10019,3950,1,1,"351 W 54th St #2A","4","4","5","4","2"
"2572",10019,20000,9,8,"308 W 48th St #AB","4","4","5","4","2"
"2573",10019,4700,1,7,"809 9th Ave #4","4","4","5","4","2"
"2574",10019,3200,1,1,"150 W 51st St #1227","4","4","5","4","2"
"2575",10019,3995,2,1,"400 W 47th St #2B","4","4","5","4","2"
"2576",10019,5650,2,2,"311 W 50th St #7F","4","4","5","4","2"
"2577",10019,2585,1,5,"601 W 57th St #31K","4","4","5","4","2"
"2578",10019,3300,1,1,"150 W 51st St #1612","4","4","5","4","2"
"2579",10019,3725,2,1,"324 W 47th St #3A","4","4","5","4","2"
"2580",10019,3300,2,1,"310 W 49th St #2B","4","4","5","4","2"
"2581",10019,3200,1,2,"410 W 53rd St #220","4","4","5","4","2"
"2582",10019,4795,1,1,"1600 Broadway #21A","4","4","5","4","2"
"2583",10019,3995,1,1,"311 W 50th St #3J","4","4","5","4","2"
"2584",10019,5350,1,1,"247 W 46th St #2702","4","4","5","4","2"
"2585",10019,5700,2,2,"1600 Broadway #8G","4","4","5","4","2"
"2586",10019,5995,2,1,"416 W 52nd St #TH225","4","4","5","4","2"
"2587",10019,3995,1,1,"247 W 46th St #606","4","4","5","4","2"
"2588",10019,5200,1,1,"1600 Broadway #7A","4","4","5","4","2"
"2589",10019,3295,1,1,"150 W 51st St #9311","4","4","5","4","2"
"2590",10019,8000,2,2,"135 W 52nd St #23A","4","4","5","4","2"
"2591",10019,3231,1,1,"601 W 57th St #32P","4","4","5","4","2"
"2592",10019,2100,1,1,"436 W 49th St #4FW","4","4","5","4","2"
"2593",10019,2200,1,1,"410 W 51st St #501","4","4","5","4","2"
"2594",10019,6697,2,2,"515 W 52nd St","4","4","5","4","2"
"2595",10019,6962,2,2,"550 W 54th St","4","4","5","4","2"
"2596",10019,6190,2,2,"305 W 50th St","4","4","5","4","2"
"2597",10019,5981,2,2,"250 W 50th St","4","4","5","4","2"
"2598",10019,2990,1,5,"540 W 49th St #210-N","4","4","5","4","2"
"2599",10019,4200,1,1,"301 W 53rd St #18I","4","4","5","4","2"
"2600",10019,7495,2,2,"310 W 52nd St #20B","4","4","5","4","2"
"2601",10019,4500,1,1,"247 W 46th St #2306","4","4","5","4","2"
"2602",10019,4095,1,1,"310 W 52nd St #34C","4","4","5","4","2"
"2603",10019,5650,2,2,"425 W 53rd St #602","4","4","5","4","2"
"2604",10019,3150,2,1,"525 W 49th St #5E","4","4","5","4","2"
"2605",10019,2795,1,1,"345 W 53rd St #2A","4","4","5","4","2"
"2606",10019,5695,3,2,"450 W 50th St #4R","4","4","5","4","2"
"2607",10019,2550,1,1,"309 W 50th St #3R","4","4","5","4","2"
"2608",10019,3900,2,2,"407 W 51st St #1D","4","4","5","4","2"
"2609",10019,6999,3,2,"350 W 50th St #3A","4","4","5","4","2"
"2610",10021,8775,3,2,"420 E 54th St","1","3","2","2","1"
"2611",10021,16795,4,3,"200 E 82nd St","1","3","2","2","1"
"2612",10021,39000,4,4,"151 E 80th St","1","3","2","2","1"
"2613",10021,2800,1,1,"425 E 74th St","1","3","2","2","1"
"2614",10021,14070,3,1,"3 Mitchell Pl","1","3","2","2","1"
"2615",10021,6711,3,2,"888 Main St","1","3","2","2","1"
"2616",10021,3000,1,1,"1435 York Ave","1","3","2","2","1"
"2617",10021,4000,1,1,"400 E 70th St #1906","1","3","2","2","1"
"2618",10021,6000,2,2,"343 E 74th St #16D","1","3","2","2","1"
"2619",10021,3380,1,1,"301 E 61st St #5C","1","3","2","2","1"
"2620",10021,2500,1,1,"354 E 78th St #4","1","3","2","2","1"
"2621",10021,7200,4,2,"360 E 57th St #9A","1","3","2","2","1"
"2622",10021,2950,2,1,"343 E 51st St #2E","1","3","2","2","1"
"2623",10021,2329,1,1,"516 E 88th St #5C","1","3","2","2","1"
"2624",10021,2750,1,1,"694 Madison Ave #4R","1","3","2","2","1"
"2625",10021,2500,2,1,"1584 1st Ave #2N","1","3","2","2","1"
"2626",10021,2250,1,1,"315 E 84th St #26","1","3","2","2","1"
"2627",10021,5300,3,1,"334 E 55th St #15","1","3","2","2","1"
"2628",10021,2250,1,1,"239 E 77th St #1D","1","3","2","2","1"
"2629",10021,3500,1,1,"150 E 61st St #2A","1","3","2","2","1"
"2630",10021,4650,3,1,"226 E 53rd St #4C","1","3","2","2","1"
"2631",10021,3095,1,1,"E 80th St and York Ave","1","3","2","2","1"
"2632",10021,2425,1,1,"220 E 74th St #1-B","1","3","2","2","1"
"2633",10021,3300,1,1,"530 E 76th St #12E","1","3","2","2","1"
"2634",10021,1800,1,1,"304 E 89th St #A1","1","3","2","2","1"
"2635",10021,7250,2,2,"220 E 72nd St #25F","1","3","2","2","1"
"2636",10021,2125,1,1,"1570 2nd Ave #2E","1","3","2","2","1"
"2637",10021,3750,1,1,"219 E 69th St #8H","1","3","2","2","1"
"2638",10021,3500,1,1,"349 E 52nd St #4F","1","3","2","2","1"
"2639",10021,3950,2,1,"349 E 52nd St #4R","1","3","2","2","1"
"2640",10021,2950,1,1,"711 Madison Ave #10","1","3","2","2","1"
"2641",10021,2300,1,1,"35 E 65th St #4C","1","3","2","2","1"
"2642",10021,3615,3,2,"420 E 80th St","1","3","2","2","1"
"2643",10021,9500,2,2,"205 E 59th St #19B","1","3","2","2","1"
"2644",10021,7125,3,2,"200 E 87th St","1","3","2","2","1"
"2645",10021,5925,4,3,"303 E 83rd St","1","3","2","2","1"
"2646",10021,5363,1,1,"225 E 63rd St","1","3","2","2","1"
"2647",10021,2100,1,1,"339 E 58th St #4H","1","3","2","2","1"
"2648",10021,2700,2,1,"300 E 82nd St #4","1","3","2","2","1"
"2649",10021,1950,1,1,"536 E 82nd St #5A","1","3","2","2","1"
"2650",10021,2788,1,1,"440 E 85th St","1","3","2","2","1"
"2651",10021,1975,1,1,"171 E 77th St #4A","1","3","2","2","1"
"2652",10021,3200,1,1,"200 E 87th St #15A","1","3","2","2","1"
"2653",10021,75000,2,2,"795 5th Ave #21","1","3","2","2","1"
"2654",10021,6500,2,2,"845 United Nations Plz #37E","1","3","2","2","1"
"2655",10021,3110,3,1,"1689 1st Ave #5","1","3","2","2","1"
"2656",10021,2895,2,1,"308 E 78th St #26","1","3","2","2","1"
"2657",10021,7996,3,1,"400 E 58th St #PHC","1","3","2","2","1"
"2658",10021,5000,3,1,"405 E 61st St #5CC","1","3","2","2","1"
"2659",10021,4900,2,2,"404 E 76th St #7A","1","3","2","2","1"
"2660",10021,2550,2,1,"528 E 83rd St #34","1","3","2","2","1"
"2661",10021,8495,3,2,"1385 York Ave #21-B","1","3","2","2","1"
"2662",10021,3483,2,1,"38-40 E 58th St #4C","1","3","2","2","1"
"2663",10021,1840,1,2,"210 E 75th St #2G","1","3","2","2","1"
"2664",10021,7200,2,2,"200 E 61st St #26G","1","3","2","2","1"
"2665",10021,3600,2,1,"240 E 78th St #I","1","3","2","2","1"
"2666",10021,4500,1,1,"401 E 80th St #6G","1","3","2","2","1"
"2667",10021,5000,1,1,"211 E 53rd St #PHF","1","3","2","2","1"
"2668",10021,3433,1,5,"1065 2nd Ave #5K","1","3","2","2","1"
"2669",10021,4000,1,1,"400 E 56th St #28O","1","3","2","2","1"
"2670",10021,3800,1,1,"255 E 49th St #20A","1","3","2","2","1"
"2671",10021,2200,1,1,"1669 York Ave #B1","1","3","2","2","1"
"2672",10021,2395,1,1,"226 E 75th St #2A","1","3","2","2","1"
"2673",10021,9995,3,2,"9 E 62nd St #4","1","3","2","2","1"
"2674",10021,2795,1,1,"252 E 61st St #S3G","1","3","2","2","1"
"2675",10021,7300,3,2,"401 E 89th St #6A","1","3","2","2","1"
"2676",10021,23000,3,3,"845 United Nations Plz #78C","1","3","2","2","1"
"2677",10021,50000,2,2,"795 5th Ave #6","1","3","2","2","1"
"2678",10021,37000,2,2,"795 5th Ave #16","1","3","2","2","1"
"2679",10021,19000,3,3,"140 E 63rd St #11C","1","3","2","2","1"
"2680",10021,2450,1,1,"135 E 54th St #3F","1","3","2","2","1"
"2681",10021,75000,3,4,"151 E 58th St #53W","1","3","2","2","1"
"2682",10021,4056,1,1,"400 E 57th St #10M","1","3","2","2","1"
"2683",10021,40000,6,7,"222 E 83rd St","1","3","2","2","1"
"2684",10021,32000,5,5,"222 E 81st St #TH","1","3","2","2","1"
"2685",10021,55000,5,4,"11 E 68th St #6WE","1","3","2","2","1"
"2686",10021,2100,1,1,"5 E 67th St #1B","1","3","2","2","1"
"2687",10021,2150,1,1,"400 E 63rd St #4C","1","3","2","2","1"
"2688",10021,4650,2,2,"1134 1st Ave #6-F","1","3","2","2","1"
"2689",10021,4650,1,1,"43 E 63rd St #3","1","3","2","2","1"
"2690",10021,9500,2,3,"400 E 67th St #24B","1","3","2","2","1"
"2691",10021,5700,2,2,"340 E 64th St #16LL","1","3","2","2","1"
"2692",10021,1700,1,2,"1431 1st Ave #3","1","3","2","2","1"
"2693",10021,3200,2,1,"969 1st Ave #4S","1","3","2","2","1"
"2694",10021,14500,3,3,"255 E 74th St #9B","1","3","2","2","1"
"2695",10021,38000,6,5,"200 E 84th St","1","3","2","2","1"
"2696",10021,6600,3,2,"E 88th St and York Ave","1","3","2","2","1"
"2697",10021,7000,2,2,"188 E 70th St #12D","1","3","2","2","1"
"2698",10021,3195,2,1,"1592 1st Ave #1B","1","3","2","2","1"
"2699",10021,5800,2,2,"255 E 49th St #21D","1","3","2","2","1"
"2700",10021,20000,3,3,"181 E 64th St","1","3","2","2","1"
"2701",10021,2195,1,2,"218 E 81st St #3C","1","3","2","2","1"
"2702",10021,5975,2,2,"301 E 66th St #2E","1","3","2","2","1"
"2703",10021,2600,1,1,"328 E 78th St #15","1","3","2","2","1"
"2704",10021,22500,3,3,"188 E 78th St #30B","1","3","2","2","1"
"2705",10021,2727,1,3,"400 E 57th St #3E","1","3","2","2","1"
"2706",10021,5729,3,2,"1735 York Ave #12C","1","3","2","2","1"
"2707",10021,7750,2,3,"845 United Nations Plz #12E","1","3","2","2","1"
"2708",10021,7500,1,2,"310 E 53rd St","1","3","2","2","1"
"2709",10021,4250,2,1,"345 E 80th St #20F","1","3","2","2","1"
"2710",10021,4700,1,1,"501 E 87th St #22C","1","3","2","2","1"
"2711",10021,4850,2,2,"330 E 75th St #17C","1","3","2","2","1"
"2712",10021,9850,3,3,"389 E 89th St #20A","1","3","2","2","1"
"2713",10021,2595,1,1,"401 E 89th St #19C","1","3","2","2","1"
"2714",10021,4973,2,2,"360 E 65th St #5B","1","3","2","2","1"
"2715",10021,8725,3,2,"200 E 71st St #18G","1","3","2","2","1"
"2716",10021,13707,4,3,"201 E 86th St #31F","1","3","2","2","1"
"2717",10021,15995,6,5,"310 E 84th St","1","3","2","2","1"
"2718",10021,2400,1,1,"324 E 50th St #1A","1","3","2","2","1"
"2719",10021,3850,1,1,"405 E 54th St #14L","1","3","2","2","1"
"2720",10021,2950,2,1,"353 E 83rd St #16C","1","3","2","2","1"
"2721",10021,2425,1,3,"405 E 69th St #10C","1","3","2","2","1"
"2722",10021,3500,1,1,"220 E 65th St #4J","1","3","2","2","1"
"2723",10021,6250,3,2,"305 E 86th St #16SW","1","3","2","2","1"
"2724",10021,2650,1,1,"409 E 82nd St #3C","1","3","2","2","1"
"2725",10021,5200,2,2,"301 E 79th St #18J","1","3","2","2","1"
"2726",10021,18500,2,2,"500 Park Ave #34B","1","3","2","2","1"
"2727",10021,3695,1,1,"301 E 75th St #8F","1","3","2","2","1"
"2728",10021,4100,1,1,"525 E 72nd St #36C","1","3","2","2","1"
"2729",10021,3650,1,1,"405 E 54th St #13E","1","3","2","2","1"
"2730",10021,14500,3,2,"330 E 75th St #28BC","1","3","2","2","1"
"2731",10021,9500,2,2,"200 E 65th St #27W","1","3","2","2","1"
"2732",10021,6200,2,2,"389 E 89th St #21D","1","3","2","2","1"
"2733",10021,3600,2,1,"1360 York Ave #2K","1","3","2","2","1"
"2734",10021,3900,2,1,"417 E 60th St #5B","1","3","2","2","1"
"2735",10021,4200,1,1,"417 E 60th St #4D","1","3","2","2","1"
"2736",10021,2390,1,5,"206 E 70th St #4B","1","3","2","2","1"
"2737",10021,2450,1,5,"240 E 76th St #17W","1","3","2","2","1"
"2738",10021,3900,1,1,"188 E 64th St #803","1","3","2","2","1"
"2739",10021,33000,3,3,"151 E 58th St #32D","1","3","2","2","1"
"2740",10021,3346,1,1,"400 E 57th St #19G","1","3","2","2","1"
"2741",10021,7495,3,2,"133 E 65th St #2","1","3","2","2","1"
"2742",10021,2895,2,1,"321 E 71st St #5G","1","3","2","2","1"
"2743",10021,5600,2,2,"405 E 54th St #4O","1","3","2","2","1"
"2744",10021,13995,2,2,"151 E 58th St #39D","1","3","2","2","1"
"2745",10021,8200,2,2,"305 E 63rd St #11D","1","3","2","2","1"
"2746",10021,8889,3,2,"245 E 80th St #2FG","1","3","2","2","1"
"2747",10021,4000,1,1,"305 E 63rd St #4-A","1","3","2","2","1"
"2748",10021,8495,3,3,"455 E 86th St #27B","1","3","2","2","1"
"2749",10021,16500,3,3,"301 E 50th St #14B","1","3","2","2","1"
"2750",10021,7400,2,2,"250 E 53rd St #2402","1","3","2","2","1"
"2751",10021,40000,3,4,"225 E 81st St #PENTHOUSE","1","3","2","2","1"
"2752",10021,15000,5,4,"171 E 84th St #24BC","1","3","2","2","1"
"2753",10021,2700,1,1,"157 E 72nd St #14C","1","3","2","2","1"
"2754",10021,26000,3,4,"40 E 66th St #8C","1","3","2","2","1"
"2755",10021,7750,3,3,"389 E 89th St #15G","1","3","2","2","1"
"2756",10021,4800,2,1,"417 E 60th St #3A","1","3","2","2","1"
"2757",10021,14000,2,2,"310 E 53rd St #17A","1","3","2","2","1"
"2758",10021,3295,1,1,"252 E 61st St #S2F","1","3","2","2","1"
"2759",10021,3700,1,1,"250 E 49th St #20A","1","3","2","2","1"
"2760",10021,13500,2,2,"737 Park Ave #5G","1","3","2","2","1"
"2761",10021,25900,4,3,"146 E End Ave","1","3","2","2","1"
"2762",10021,6137,2,2,"400 E 57th St #16C","1","3","2","2","1"
"2763",10021,1995,1,1,"1470 1st Ave #2G","1","3","2","2","1"
"2764",10021,3800,1,1,"404 E 55th St #14E","1","3","2","2","1"
"2765",10021,51500,5,6,"130 E 71st St","1","3","2","2","1"
"2766",10021,12000,2,2,"111 E 56th St","1","3","2","2","1"
"2767",10021,25000,4,4,"530 Park Ave #14A","1","3","2","2","1"
"2768",10021,12000,3,3,"340 E 57th St #8AB","1","3","2","2","1"
"2769",10021,25000,3,3,"111 E 56th St #2101","1","3","2","2","1"
"2770",10021,2690,2,1,"426 E 66th St #3FW","1","3","2","2","1"
"2771",10021,3550,1,1,"400 E 66th St #2D","1","3","2","2","1"
"2772",10021,3780,1,1,"171 E 84th St #10F","1","3","2","2","1"
"2773",10021,2225,1,1,"527 E 88th St #3D","1","3","2","2","1"
"2774",10021,1775,1,1,"503 E 78th St #6G","1","3","2","2","1"
"2775",10021,3360,1,1,"425 E 63rd St #E7G","1","3","2","2","1"
"2776",10021,4500,1,1,"265 E 66th St #20A","1","3","2","2","1"
"2777",10021,8599,2,2,"305 E 51st St #16B","1","3","2","2","1"
"2778",10021,2150,1,1,"236 E 80th St #11","1","3","2","2","1"
"2779",10021,2995,2,1,"301 E 53rd St #1S","1","3","2","2","1"
"2780",10021,2700,2,1,"208 E 82nd St #17","1","3","2","2","1"
"2781",10021,4395,1,1,"500 E 77th St #616","1","3","2","2","1"
"2782",10021,2150,1,2,"155 E 52nd St #7OL","1","3","2","2","1"
"2783",10021,2150,1,2,"155 E 52nd St #5OC","1","3","2","2","1"
"2784",10021,4595,1,1,"500 E 77th St #2518","1","3","2","2","1"
"2785",10021,5095,1,1,"1365 York Ave #32C","1","3","2","2","1"
"2786",10021,2495,1,1,"155 E 52nd St #5KO","1","3","2","2","1"
"2787",10021,2335,1,1,"518 E 88th St #3B","1","3","2","2","1"
"2788",10021,2000,1,1,"1685 1st Ave #15","1","3","2","2","1"
"2789",10021,8795,3,2,"300 E 56th St #29F","1","3","2","2","1"
"2790",10021,2800,1,1,"1360 York Ave #7B","1","3","2","2","1"
"2791",10021,4195,1,1,"1385 York Ave #12H","1","3","2","2","1"
"2792",10021,2900,2,1,"1360 York Ave #7J","1","3","2","2","1"
"2793",10021,5000,1,1,"37 E 67th St #5B","1","3","2","2","1"
"2794",10021,4495,1,1,"1675 York Ave #7L","1","3","2","2","1"
"2795",10021,6895,2,2,"300 E 75th St #27C","1","3","2","2","1"
"2796",10021,3095,1,2,"300 E 75th St #32F","1","3","2","2","1"
"2797",10021,3795,1,1,"300 E 75th St #19M","1","3","2","2","1"
"2798",10021,4595,1,1,"1385 York Ave #23A","1","3","2","2","1"
"2799",10021,1750,1,2,"257 E 61st St #2B","1","3","2","2","1"
"2800",10021,5500,2,2,"325 E 77th St #4H","1","3","2","2","1"
"2801",10021,30000,4,5,"223 E 62nd St","1","3","2","2","1"
"2802",10021,3295,1,1,"500 E 77th St #1201","1","3","2","2","1"
"2803",10021,2095,1,2,"229 E 67th St #1V","1","3","2","2","1"
"2804",10021,4777,2,1,"361 E 50th St #4B","1","3","2","2","1"
"2805",10021,1995,1,1,"343 E 65th St #3WW","1","3","2","2","1"
"2806",10021,2100,1,2,"229 E 67th St #3A","1","3","2","2","1"
"2807",10021,2750,2,1,"409 E 87th St #2S","1","3","2","2","1"
"2808",10021,7000,5,2,"168 E 82nd St #1C","1","3","2","2","1"
"2809",10021,3500,1,1,"350 E 52nd St #14C","1","3","2","2","1"
"2810",10021,1995,1,2,"229 E 80th St #1G1","1","3","2","2","1"
"2811",10021,3500,2,1,"401 E 88th St #11E","1","3","2","2","1"
"2812",10021,4795,1,1,"350 E 79th St #17G","1","3","2","2","1"
"2813",10021,1950,1,2,"324 E 59th St #2D","1","3","2","2","1"
"2814",10021,1915,1,2,"1582 1st Ave #4D","1","3","2","2","1"
"2815",10021,4450,3,1,"168 E 82nd St #1A","1","3","2","2","1"
"2816",10021,2250,1,1,"1570 1st Ave #5G5","1","3","2","2","1"
"2817",10021,4125,3,2,"171 E 81st St #6H","1","3","2","2","1"
"2818",10021,1950,1,2,"226 E 74th St #1B1","1","3","2","2","1"
"2819",10021,6295,2,2,"500 E 77th St #1002","1","3","2","2","1"
"2820",10021,2595,1,1,"315 E 51st St #4A","1","3","2","2","1"
"2821",10021,2350,1,1,"201 E 81st St #2B2","1","3","2","2","1"
"2822",10021,3875,2,2,"1680 York Ave #4K","1","3","2","2","1"
"2823",10021,6195,2,2,"500 E 85th St #20A","1","3","2","2","1"
"2824",10021,1775,1,2,"1595 York Ave #5NE","1","3","2","2","1"
"2825",10021,2800,2,1,"1021 1st Ave #9O","1","3","2","2","1"
"2826",10021,5750,2,2,"420 E 79th St #16A","1","3","2","2","1"
"2827",10021,3800,1,1,"418 E 59th St #4C","1","3","2","2","1"
"2828",10021,2200,1,1,"242 E 85th St #3A","1","3","2","2","1"
"2829",10021,2500,1,3,"405 E 56th St #16G","1","3","2","2","1"
"2830",10021,5500,1,1,"20 E 68th St #15A","1","3","2","2","1"
"2831",10021,2475,1,3,"165 E 83rd St #5E","1","3","2","2","1"
"2832",10021,2400,1,3,"336 E 86th St #6B","1","3","2","2","1"
"2833",10021,4000,1,1,"220 E 54th St #10D","1","3","2","2","1"
"2834",10021,3350,2,1,"328 E 78th St #4","1","3","2","2","1"
"2835",10021,20000,2,2,"500 Park Ave #30B","1","3","2","2","1"
"2836",10021,3375,2,1,"227 E 81st St #4W","1","3","2","2","1"
"2837",10021,2100,1,3,"5 E 67th St #2C","1","3","2","2","1"
"2838",10021,2245,1,1,"209 E 81st St #3","1","3","2","2","1"
"2839",10021,2900,2,1,"206 E 85th St #2","1","3","2","2","1"
"2840",10021,2150,1,1,"1685 1st Ave #4","1","3","2","2","1"
"2841",10021,1550,1,3,"344 E 76th St #3","1","3","2","2","1"
